,name,price,review_cnt,link
59,23년수확 해남화산 진짜 밤고구마 5kg_특품 외,"29,900원
배송비
무료","9,012",https://cr.shopping.naver.com/adcr.nhn?x=vq49QaJYby9ww5B0B6jd5%2F%2F%2F%2Fw%3D%3DsLI1Tsl9xbtk0eQ9B%2Fhdhqh0iZQH1Z3L8iwvEXJj19s2L00Wmf%2Bc%2FkOFzXHXxNt3OaMDeIN9QhFsH9LPzDHYO9MTS%2Bq3G5KGFzC3n%2FiiL91GSoyb%2BjeWYDOh%2F%2Fvm0gdYiSPkdMc2WNgdKdv1aJ4XCsES%2BortKzfQDWBF5GV%2FKfqEhJv3ljJo79VVIpj6%2Fm3WOQ1S0h2rkbpb5vhhabstQi9Jqo5zbqmBNcCgCtfBHfX9D4P%2Bj2CVvS6QkrpszyaIoCuwrUM2Vi5bq9fxYHuPhKSh6%2F%2Fi8Hs4f6C8TWDzkZpU1xmSN5l4nJOrNNvWkFKr%2BMVMhB95kr9tqBhrcVhp3r7Q4MBxuZQexLHgGs9kFHHmm5i70jqtoT7GopneXGx13fGNw1g8grH0tgm5Mhuhz%2BzVvaqeWLXcPlfu3DrGigRFsRVmAmZm3u%2BoiwRugWGcOcyo59G37GDQJ12Sx%2BwxWP90ieubaBRqf1wzorJr%2F5LGil9wU4QhrBMOJJylraa7%2F05%2FiL3MWsFcTbnjz%2FZLXrV4jYJU0WtlyC16L1vWRKOC0Q4sVgONPUKwYVJfHFea7TDOZk21Hw7YCL%2FawkQKR4ccgIRCk8vtGb7Z%2FKGMSEdE%3D&nvMid=11944700029&catId=50002214
60,[리퍼임박마켓] 햇 꿀고구마 정품 중1kg 2개 주문시 3kg 발송 - 늘해랑 23년 햇 꿀고구마 정품 2kg 한입 외 골라담기,"7,900원
배송비
무료","8,872",https://cr.shopping.naver.com/adcr.nhn?x=bGo88GzXvenmXilJ86Y%2B0v%2F%2F%2Fw%3D%3Ds0ecLuVnKSrvO1QApH5c%2BjpDnUYbRaRsW8dxvlY%2BKU%2BfrmbZKMw7CgD%2FASNNyGHGflyApvM0lLvvhQ%2FzAIrjJIJSA9LfHzM3ply00uQZkHQpvH36m%2F2Utwrh%2FKR%2BdxReANrqgw6ET5eztg%2Bt74SwsTo97k2zEgsKRuXxQI3%2Bw%2Fk6Be7%2BnFocpjkYVaoMALdgwP073r0jI%2Fi5fhtGDesgeIN7KFnOTOZfxJFx46Ta%2BTAM%2FnWXEXYJ8yiXqKEuGvFtI1ZbqfloNJs5LSIdKheABpmvqR2unsG9Pw6XBns%2FftjJmn%2B6FVZ%2Fm0w7K7lHYQAO7FrdY5szD96cQuJDTpVmpWM1VReSzBws3Xr4ABchY6ETs4YFCJT4%2FQmXAulk6dVZ5UVYH9uSA%2FDBOqzOnyQ0HFEu9f8%2FlKmBcEUxcvzeHvLaClLbKlGBkFMJs4Ib4%2FHramsSzP65jispz%2Bo7M9AR5LyUdmvQSzhZolzGcgIR4lHhcSH5Bth%2FwR8hy4Jdb2qmqdewaYpa9PXRvsG9GDdpec%2B26tx5%2BtLqO%2BjN7aa7sPiWRSnIqix9YsJozGFx82y7qPcOG1fuTu1aHCyJLqss1R9KjTCuDrTGmXN%2BzCM5pD8hMUKLE3fzZApN5dAjCBO%2FOjwYpjw2cDrbWY3K8FHJWfRxS1QGgfGedhwKLB1Xv7xj2BaCPLXOtx9aabiV7fZGVaGimR4pR27mrh1IoDTOSgA%3D%3D&nvMid=33984149780&catId=50002214
61,10%쿠폰 22년 해남 햇 꿀밤고구마 2kg 외 사이즈별 모음 구매수량별 증정 확인 - 품질굿 정직하게 재배한 고구마,"6,960원
배송비
무료","8,852",https://cr.shopping.naver.com/adcr.nhn?x=wlaVQ8FB7ujG4QfTAwvy5P%2F%2F%2Fw%3D%3DsNHv0clbCe5Y5soYARmtTjjolS5uvE%2BeRmiEesfrAqj3rmbZKMw7CgD%2FASNNyGHGfRXMTkBbVB9IaqmGfwc5kEJSA9LfHzM3ply00uQZkHQpvH36m%2F2Utwrh%2FKR%2BdxReANrqgw6ET5eztg%2Bt74SwsTo97k2zEgsKRuXxQI3%2Bw%2Fk6Be7%2BnFocpjkYVaoMALdgwwWZYOL6aonJHAwht2Sz%2FC7MgGOLTWRqJVNt0fu5qjstW0VUlflukAXPYCVknpgiRiekSdHTEBGZyy%2FvWEA0xsLngnxQ7ssMZd09T0OjyjIxearTBvydD1LUI3JWpCADIb15hPtX0LN4xw0TxxoJIedtWm1NcrHAkAENHXuSCJr14RX7%2BKIGiau%2Fq4c4UbGVfqTYN%2FcTzVzXNpZF5KKP%2BznYMfMNJcVdXTiBO6t1hoDkmm%2BRmIaLm1oQ9PPW23dsAQbGFUG8oIUPFlC8rLAVmjBd2Di1zPOreztPAMiiGNJMa%2F7MXDJblJXu6PIDJyhlYz8cLQxzsz%2BMRchcbuj3VuXDqtPis%2B1sgYnbp0BdulvFTv4amZWdgXLnQJhc3hnbZ1wT74%2FwB8xYuTrWrhA4SYjWygjdjSadasMV%2FvKzvoa5JbjvA2tpVEltgVelgevjfsQocLEGGa0wsleHc2pFkrTmEf9r7qwlN1Fzx3z72BwrWKGDbxeelWJRV%2FE5ztmm5b1NmOoRBMBsXNQGXzjfbC%2BFUQB%2FrDAzm2q1KHRsHkfE%3D&nvMid=25949954906&catId=50002214
62,[리퍼임박마켓] 햇 꿀고구마 정품 한입2kg 2개 주문시 5kg 발송 - 늘해랑 23년 햇 꿀고구마 정품 2kg 한입 외 골라담기,"7,900원
배송비
무료","8,212",https://cr.shopping.naver.com/adcr.nhn?x=owCmq6C0pN9XXK5twe%2B5TP%2F%2F%2Fw%3D%3DsfwmDfjSfD9PmfIc3VPNtArQlsG20%2FFKsQRkGueIxNz9VcWKdXUnFrQ%2B8ykSAd8keC5jXC7%2B2fKpSj1PvD8kVPkzR0koTNdwouIHjrxTyvy1vUZqtcuXlojZ8YoNbJvjLDRNjG59d307iP10CRYmRrw5lZtQiFbXjstwY8fzLvixKudBoYYjVaTM0%2FMuUyvWZMLEWM7sBDJ4zBO4wCKJdL%2BLQek9db2RSIEiJyzO2NaredRy4zi0cPbEpezcsE8H4MulRCgaSAJovqO04BFK3DMHPv45Edr5fvvv%2FlTzZa4U9b9aGzCz6aopnJILC3Fv%2Fdwp99yWRy%2BBP7euvwnVWWF2tT2AG9M5jxdXEaCkbHF3HQdG84W9pZ0L9M7d11OTX%2BOsy1U2nqrTQzPCsSAt3b0Fz9ECRFuQkNYY3KEud3mDPLOV5qe7divW6x5oTezSS%2Bn1On1BgSmviXr8sgyLloMqxNgiAgxPRLOVh9d2DCDiP2mRQg5kuNR7ZYWSqTNjsdewaYpa9PXRvsG9GDdpec%2B26tx5%2BtLqO%2BjN7aa7sPiWRSnIqix9YsJozGFx82y7qbYUlBn9J2Ir1Yscx2GEZND1I1XqmzLUkoSGR3wg5tMbomkhAdS4j7FEwFm%2BxEKtaLYGwrul9chVgCxloYgdFXBojqNRhThbAVWL6IbWLhdDM1jjTXD3wmpKqjVDPsSncy1Vhq%2FH77x9Zlr1IFzyuow%3D%3D&nvMid=36841878344&catId=50002214
63,달콤하고 부드러움이 가득한 햇 꿀고구마 5kg (소) 푸드빌리지,"14,900원
배송비
무료","8,144",https://cr.shopping.naver.com/adcr.nhn?x=3%2FVHYfk%2B7fXn62vJNCQzPf%2F%2F%2Fw%3D%3DsZK8J5br0PpZ5E%2F7%2Bzrd106foQe5WaFPBmbuQew51ctbrmbZKMw7CgD%2FASNNyGHGfyfm5Chz58UWjP%2FFasWb4t5SA9LfHzM3ply00uQZkHQpvH36m%2F2Utwrh%2FKR%2BdxReADG%2B9%2BLGE3jLI72OzlzAumqTpxbfoHADdec3ikk1uWQJ0tcNCFPkWS7FzyCZSjkIJHIAus64Dq%2FJ3%2FZoQz5bh2v1qZxD3CR5hPq5QupaQhGENcgMYaTiSmUsU%2Fz7hqOVkP2tfKoQ0NQPyiad34AQ6K9%2FdVvwtcOUlbNrGLU3RUnob%2FhaCOlLrFN7yzndL8l48MVdd8yUItSvaUomikco2t74Kolj8L%2F8PbWRqemY%2BWb8U7siIyxoFRZEXlDayCN2%2B9YX9TE%2FZmV717fFwLCbrlJYa2TWFhOTEUpApvXYNNZBDf0R3SaVRBy3Ava9jciG%2BzEHOEqDd58AWTkXrfyWjtPtT9usQ36MezXxh0w6IgqZlBQzD54FFSfmCYaxIMVEwcvpgDt56fjW4VaPEttrv0HszmdmaSr%2FgRdrmhRCa8wOxChwsQYZrTCyV4dzakWSt0v%2Fn3tVNWpoulXhCFfwcswhkbF0aM%2B3yxS6lgZYyCmhvU2Y6hEEwGxc1AZfON9sL4VRAH%2BsMDObarUodGweR8Q%3D%3D&nvMid=11217114817&catId=50002214
64,[제철 기획전] 농업회사법인감동 23년 해남 민경일 무농약 세척 햇 꿀고구마 3kg 대사이즈 외 3kg 5kg 10kg 크기별모음 - 후기보장 고구마,"14,880원
배송비
무료","7,988",https://cr.shopping.naver.com/adcr.nhn?x=3vyNYAgYBPedB7oo%2Brxxgf%2F%2F%2Fw%3D%3Ds9Of%2BFBpCm124%2BZB1LmKWpK0F6Ku%2FmbLKdtaZJkKN0KqL00Wmf%2Bc%2FkOFzXHXxNt3Oji2f2VPopQ9VuhHLFtNebMTS%2Bq3G5KGFzC3n%2FiiL91GSoyb%2BjeWYDOh%2F%2Fvm0gdYiOb5gh2y%2B8NwGrXUNhX6udECZcyd%2Ftv%2BQxlxlt339HC8awHVUmsdaPfsxoqdGSsAcQpPwNHFDPz0G6BkQGSC5c80CE1LRQS1%2BN%2F9%2FxV853bke4e%2BTjRxhzX2jFzLcJBnVxdRtNYz5Rtgql%2BDjAqjDN1Vd6Z%2BmZ5fvTALbBBPmfKLmnGLANk9TjQtjOEdf9xG%2FnJ74jKdPMZ2aXzt1IsgfXUsBqE2D64sGroIgjQf%2B41bQxtg2MqlIEcU6de7JQc%2BPiq56RJ1MbgaH2xDx9WbiG83zVaNSnElUms3mYOzPgGmXIhD9frzWNKfAaQgNfQtIvfPt8B7qUipQtp4YDukZhYVGSiS1tIIhHYHKkj0vlZxzsIrLrtfPN6%2Bl1wPDa%2BB3whCRKWd9HMZiQ15n8tc%2BKMlCSvVgBWw%2BZJ8BbXDkV1rqVhqfvpdsXLq%2FcLcqRHRDGIbWnMwAd9ZG3oC9FU94Q%2FiHfj2s3vUy5tQX4wnPyakDq69V4iOxzaSj8kxU839lY9KIyH0VXBHVPS5%2FEisFJ%2B7fp%2BrtYOLeFwHNx1YB%2F2%2FrhsN9RtDaOlnXzchtLx36fFVEzAUCvfej0ZbDhevnMw4SwcLvxUEucVmH%2BcOht40%3D&nvMid=29486729644&catId=50002214
65,햇고구마 유기농 무안 황토 꿀 무농약 밤 달수고구마 해수고구마 5kg 3kg 베니하루카,"29,500원
배송비
무료","7,868",https://cr.shopping.naver.com/adcr.nhn?x=ad3FK4zek6Sb2UYtX64Hwv%2F%2F%2Fw%3D%3DsZJXEeEJGsupEZZf%2Bo5ZEfOVJ%2BlxJycMs4nn8%2BFxyuH6L00Wmf%2Bc%2FkOFzXHXxNt3Ob3NJJT2WzZHfztcw4c98g8TS%2Bq3G5KGFzC3n%2FiiL91GSoyb%2BjeWYDOh%2F%2Fvm0gdYiSPkdMc2WNgdKdv1aJ4XCsD9rXyqENDUD8omnd%2BAEOitqNZuGiYkpsV%2F1UFv2sMKh8y5iT1E43NoAMW7zftz85Km1pQzCD6sEx31w6aQ2cturilkDeG%2B1rLU11UaeFf3disext5K2yYkF868rsMDqiUgU5RyuSGSyKaRKqnbPDTOcTrlsELs5BNObWClveqJWXa1PYAb0zmPF1cRoKRscXaN%2BD6ffYVu8xbYlbTf6fSP6f%2FGGBJeMiTNtU36dxxc%2FMRlgqrCpndK2xYsNTbBfbgCjRz1tB4%2Bxwon9dkYyPIoL2it44KnoBmpK4EyGYQ9y5VfLBkXIxSHYGVrmUkTh%2F8i9oc9qf0VkQuo4qTh3EQkAIZ3%2FE%2BBuVyUwHJ2moCat9UIpvpw4eSmy78qNCpaIcbbZJnBJHwu%2Fs7RyjTt7F5zhWPNetWLQhM2Z9CcCYw6hG2cI1F8DQsZdxwTuvHabYh3BLjwRcBTLvwRoeYF9ZEXFupnJ8vPZ4ypbWU4J6BvwhI0mOcs2dIrkohQg%2FRNEzAhzZnlBtC1gopii7uyPrw1B0CIl3BeKsFF2drF%2B%2BsFv&nvMid=82229447278&catId=50002214
66,햇고구마 유기농 무안 황토 꿀 무농약 밤 달수고구마 해수고구마 5kg 3kg 베니하루카,"29,500원
배송비
무료","7,868",https://cr.shopping.naver.com/adcr.nhn?x=Vf4chpCmQRP230uUmkPgkv%2F%2F%2Fw%3D%3Ds82TjTb0rTecuTvx3yyQG6p3LWrlK7wyGOil%2FTdaxTFDrmbZKMw7CgD%2FASNNyGHGf98u1MiATUkl0uL5W0oiyYpSA9LfHzM3ply00uQZkHQpvH36m%2F2Utwrh%2FKR%2BdxReABjUzPvnnFrN5Bo5ns4Sx%2F8VIhUTYq2J1wF4XcKD2AOWkOA3ZateG%2FY8eKxwX1E0NuOxbb6FwSCm4UgOfeFotYIxgy8AmzfSfNfI%2BZfacEmLL%2Fowdnq7%2Fmfq67OVRzok0S5SJNLgIdS1XFCtZ5GETGEBySa%2FY4hLVcSCO%2FpobyIHURPWvkUrPE%2Ffg3zC7DdJzn4nFTSmHzBKpJIWWJ5tsWG7C4lErQ37oyH1uB16UHAR6K503jBTFiO%2BslOwbxo4Ots%2BeriA7cQIKotJLUEWgl1uYLgpCs3rcCWh7xi8kd%2Fkv6hcTxKj2ZYLg9t03Yy0ZALg0D1tzGoMAF1hXnBkd6q6tophuvIMzSh5nDjHzmC%2BDnRWE%2FtP%2BqhCXfh4iqTUhjoxhrikalOKUui%2FU32wAgQaqwjZEnIMj8EYXQgL4PqZNeZBr3sZ56hrUvk2%2By9BYo64FkP9CQbIx7neKc6OctYtYffNV2Ky251npAY7onDUbPtnsN%2B39VTxRw9j7yL%2BxenmPAxvPgcyuO8uET4j54VdznR4EhPC6BI08fc6TT2xWkbDrUFJ2hBG8QaB8WVzn&nvMid=82229078137&catId=50002214
67,홍팜 밤고구마 꿀고구마 베니하루카 퍽퍽한 꿀밤,"9,900원
배송비
무료","7,562",https://cr.shopping.naver.com/adcr.nhn?x=zwC3Ngpm2JearJv3ds7wm%2F%2F%2F%2Fw%3D%3DsE4bk%2B3Y9uDZ5gBBH5J2yVCa8Ye%2Fls2et3S%2FvweqDdFJVcWKdXUnFrQ%2B8ykSAd8kew0%2Fi6RyKy6cE0TzaxlIlLkzR0koTNdwouIHjrxTyvy1vUZqtcuXlojZ8YoNbJvjLPPhHYvIRNvZUr89cpbjjumFEV98CfAwi%2FgpsOD1fQ6BKy9uZgfsv%2BOFb220zRzjpIZbKdD%2F5KdeASW7tXbu5YcXUbTWM%2BUbYKpfg4wKowzdVXemfpmeX70wC2wQT5nyi5pxiwDZPU40LYzhHX%2FcRv0WL9YOAy59j2akQS50Mvsi3KKiejl91psMuKuhLtkgvmSCJVA5iDw%2Fewge6rONGG5X8VO58B01wxuKzU%2FHijdZ2Mu61t4DaYNzFeBsrv6k7sclJI7YCixym5sRgUhKCSKv9A8mzOn%2BqLCkLzmbBUvxc3cdhDGBcyuj0odmeL9NrOLZLZCqMS4rNc2%2B%2BOge5wwaqwjZEnIMj8EYXQgL4PqbNKJ3MMcFVqapze0fqB3PVNiFgIp6Q8IO9tMwX%2FAlCl9BVxtHlVX6OnqZ%2BDlj56tjexiOKxcgV8UByH0euKdMd8soCY4W01mDd2ToYJ3749uR79U%2F6Az3gE9mQ%2Flgn57E%3D&nvMid=13424516180&catId=50002214
68,해남 꿀 고구마 꿀밤고구마 한입 황금 3kg 5kg 10kg,"9,900원
배송비
무료","7,414",https://cr.shopping.naver.com/adcr.nhn?x=EQ8J3HrUmS4HFUQ%2FICTr%2Fv%2F%2F%2Fw%3D%3Dsdx3AsAcsU3xXPzxnZ5%2FM7Tt2vATOnhYUE0JU02hTpinrmbZKMw7CgD%2FASNNyGHGfHHFW11HPAMbBYMfAsVyJiZSA9LfHzM3ply00uQZkHQpvH36m%2F2Utwrh%2FKR%2BdxReABjUzPvnnFrN5Bo5ns4Sx%2F8VIhUTYq2J1wF4XcKD2AOWkOA3ZateG%2FY8eKxwX1E0NyBu4c6Ym6iSUAuVRNoF444xgy8AmzfSfNfI%2BZfacEmLL%2Fowdnq7%2Fmfq67OVRzok0S5SJNLgIdS1XFCtZ5GETGFlblI4Svc2%2BKc3CZYON47DOawFkAAD8lvYYdR7NXBlICrWiB%2BpqbZ1Im%2BeQXmLLDHAqpIJr8BUlmMVp5INe1KqD5Nr68hVNdNJQnD8kyTvgbHr7XiaydEhSqF6zbxR%2FmPHsM7y3C19NtfSeDXz2MkN2MyJ5VxA7ENwvEStlKO0MDXUgv9Gg6DWB%2BN72ufrhK4Q0F7rOR8jykxuKNn%2BHyz4EC7JyTMz5QNa1Y6MvhLg%2FWITFkRTE5nzE9e4nQnvklAvZ5wx%2BgHrlMKn7f%2B7lTUYDngibvQQNNhQ8cTgoO0CRvSB7l5p6scUI4o6pGDFE%2BlaFndIwdNwuWmKtx1HNSCrUkiyUGZ3FpPHvE7X48%2Bhb&nvMid=82924998386&catId=50002214
69,[GS특가] 해남 햇 꿀 밤고구마 10kg 못난이,"21,380원
배송비
무료","7,265",https://cr.shopping.naver.com/adcr.nhn?x=lSrNUmPw2QVsH9FYJNccp%2F%2F%2F%2Fw%3D%3Ds6J3gGk%2BzAHG4t5pN0LobsiYCbq6SRH2xV3BrXmn1ehfrmbZKMw7CgD%2FASNNyGHGf2T4SdUmrGRPCs%2F2xqfcjbZSA9LfHzM3ply00uQZkHQpvH36m%2F2Utwrh%2FKR%2BdxReA5A%2F30QvmTkXvkpi1wxHpY4XN2H%2BHZ%2FiNajPoIAJC9%2B%2BnsJvQGnaT3yamDPEH5obEBXYZ7NUIntweWEV5dblcbc0ec5hmUe2mIz%2F9bs2qOdXfl9ywM0Ap7RIiUS2BcM9VzILGbndMf4tgzwimWeOBSFEJ0cTiQjSrB7Yphjr83U%2BJn6zY7WSLClfZn7dg%2BsLfZIV%2FQfQoocL2u0FNmXWlw4xgy8AmzfSfNfI%2BZfacEmLL%2Fowdnq7%2Fmfq67OVRzok0S5SJNLgIdS1XFCtZ5GETGLZuWzcDjlVEn%2BwNMRt0ZZoSjNs%2B43zDEPL%2Fd%2Bfouy%2FPYae%2FEgyPnofQzTUk8rrIa7kD1IGcTdmX635qMpqbSkefThK%2BtUTkqvuJ0pdICeVgIuWLDKoQoqHJBdlioKpwENF5uBSZNIS30kQSAoCwhph0LpfYMFp02nPWd547b5xEWsTd2Y8Wl%2BCW7kwhQU5Qj7uFHZhna1krulPoX8aOFrB8ONIISTWe5T2uqxqyKz8IMfVBnxcLv%2BwOMyMeCOCare2ssTydLUJ%2FYulaCOkRbFu9xA59YQWia3Nfr1vUmWjIgqgOvq6z5EpEI5N2xav1Mg%3D%3D&nvMid=21988084519&catId=50002214
70,맛있는家 전남 세척 꿀밤고구마 3kg 특크기 外,"22,900원
배송비
무료가격비교","7,211",https://cr.shopping.naver.com/adcr.nhn?x=rLpZmDssAmrtutH17Q8cnP%2F%2F%2Fw%3D%3DsUJmq7%2Fjd4mCqokogxZLdTGdptfBLzrclQuyME8ZYX0PrmbZKMw7CgD%2FASNNyGHGf7yd80ttdarkRF6%2FRYnAw45SA9LfHzM3ply00uQZkHQpvH36m%2F2Utwrh%2FKR%2BdxReAQfP%2F1lWtxBnsVQTV%2Bsm4YqEcrHVc0GMch2BRVzfypoLvp0P2c2vUd%2Fiylg8BUQRKL0IKW3aF7KHCFlH4uX4758OxhqdHt6ZqaJ0IQYQLBFC6a7kxg1%2FzZp0P5g2KugzjW6VwTQkfE8SmoMPKmzRUEaS9FI7cK8IzH6Dg6%2FmGWJIHs%2F2PHkpmvWjL2qy1nHubEJAOzG3PgAvlppwAK8AaxgkSKSd%2BSamaLvGJ91fzVhwxUyEH3mSv22oGGtxWGnevTJu7anhwQ08xkq37pRE%2BZPmOIomCPBgiXkgt9XZeI9mQ4e3iMnTnBl1RWcd5adZH7aE4shcwQhK7wQuPGoCizxA%2BA2%2Bz7BQc03UPz9dUI%2FKl7v%2FtUmy46%2Fze79HN6AqVUUkaaeZMovWHcYJkwK3FQ4fs1aV0AGzwwmWtCX49kfSi1gqptegPGZHNwkC9es5rZTc3SRYJKEdTDi92W%2BhFhb2lQAeVUdchIgUGiFQKj5vS1T2Xzbw1l58skBOnH37UV3OdHgSE8LoEjTx9zpNPbFaRsOtQUnaEEbxBoHxZXOc%3D&nvMid=23119850179&catId=50002214
71,[리퍼임박마켓] 햇 꿀고구마 정품 특상1kg 2개 주문시 3kg 발송 - 늘해랑 23년 햇 꿀고구마 정품 2kg 한입 외 골라담기,"7,900원
배송비
무료","7,078",https://cr.shopping.naver.com/adcr.nhn?x=q2FrJH8nmWlDLuQq%2BdKBt%2F%2F%2F%2Fw%3D%3DsKCYlafarXsxhr7qnkQqqrl6ezC0YtEW0pTEp8%2BkNujhVcWKdXUnFrQ%2B8ykSAd8keIt8WYkZjt2bhb%2BmDNDh6v0zR0koTNdwouIHjrxTyvy1vUZqtcuXlojZ8YoNbJvjLDRNjG59d307iP10CRYmRrw5lZtQiFbXjstwY8fzLvixKudBoYYjVaTM0%2FMuUyvWZMLEWM7sBDJ4zBO4wCKJdL%2BLQek9db2RSIEiJyzO2Nap1j8RGeVgGfSB3bqfRiKNaMulRCgaSAJovqO04BFK3DMHPv45Edr5fvvv%2FlTzZa4XZUbJtgN0oM2jz1T6Pfb1rEL%2FhLFkoayBlKMI7C3UvLl2tT2AG9M5jxdXEaCkbHF1MaDtRl6x2FRLM1WUcuFlrsLmQLzQkXtoLzroZgsS%2BTEFz9ECRFuQkNYY3KEud3mDPLOV5qe7divW6x5oTezSS%2Bn1On1BgSmviXr8sgyLloG7hQP2UWtqRhl07tQntAfVS7KJS5YU1GU3ZAx6O8MQlL%2BnQdNWJL%2Frz2bZwS5iV04GSCIqXy9AtUXSxTZGP%2Fy5sbSQpoOFnfxtWMRNsGi58eh8QbnqgvT6jpSOuA5nQRO%2Fpy5q4hdgzNc8%2BB0T2TabomkhAdS4j7FEwFm%2BxEKtaLYGwrul9chVgCxloYgdFXPNmN8TsKZjGwEqZfwiKJGAOayD20dd1nnmIiWuDuRDby1Vhq%2FH77x9Zlr1IFzyuow%3D%3D&nvMid=33984253636&catId=50002214
72,고구마 해남 꿀 베니하루카 5kg 10kg,"10,900원
배송비
무료","6,989",https://cr.shopping.naver.com/adcr.nhn?x=igkh5cBeW04iZ7MELvwm4f%2F%2F%2Fw%3D%3DsKT4eULq6xoGhRPofCkXF7YPofqZvKwXcvc%2FR66KU5C%2BL00Wmf%2Bc%2FkOFzXHXxNt3OdWBqgs1UQcYEG4Eu%2FsbN8cTS%2Bq3G5KGFzC3n%2FiiL91GSoyb%2BjeWYDOh%2F%2Fvm0gdYiSPkdMc2WNgdKdv1aJ4XCsES%2BortKzfQDWBF5GV%2FKfqEhJv3ljJo79VVIpj6%2Fm3WOtXwfhXlJVTUL0J4IS8KNqSX2TCgO1oKPxFyHwZ1xCgnffisv5tHfoGFh7RH%2BtSaOAFJNLWxG%2Fj2gEfGb7GroeI0U4ncerDi3cvqyzh7YLmqp4cMtx1BrUo%2BH9XKso9lWV36ogsAbT2GMBHUreotiQFXEiCf6mtqYTWSgL2KwHw7K8G8cfnThOZBVbQvILtwAuaaZTc2dOrS91ng%2Bh0lzOMXvkSRwks4aJ%2FzE3Z2F8OD1YIdfDWVKcfhn3slCybVrhDQXus5HyPKTG4o2f4fLPh0RlAJYjSNb%2B0giX3mMsOpL5CmGWno5T4DgpiQKV4TZmPCnugp7gPM%2F3j5gmasrNuSi7n%2B7oF0ThYNy%2BhVYASkPmNYbNVi%2BGmzGsGVsHqsPA35CyMrpXQUt3%2FJvHupy5s1ITc7NlRPvorKrNyQBKaY%3D&nvMid=82240881739&catId=50002214
73,[쟁기돌이] 여주 23년 햇밤고구마 산지직송 옛날 원조 딱밤 품종 퍽퍽한 오리지널 100% 밤고구마,"23,000원
배송비
무료","6,910",https://cr.shopping.naver.com/adcr.nhn?x=cS0BqCnGdXSuY9sKkNTlMf%2F%2F%2Fw%3D%3DsucHkQ5KWfZJ0QRFRicLWlg6IvNycdCTP01z2J6qhqOFVcWKdXUnFrQ%2B8ykSAd8keUlvmsA%2FX4YVra6sSffBtXEzR0koTNdwouIHjrxTyvy1vUZqtcuXlojZ8YoNbJvjLPPhHYvIRNvZUr89cpbjjumFEV98CfAwi%2FgpsOD1fQ6A0j0aEEtcTj6B%2BbIHtoZe112%2F4nZHUveOTcoEydOVO3hm2RMr2oJ5miHMfNZQcgUCAbCY81f975eS5nfR25FBiP83WAv8GAIoQ0MwLPWeb%2FWN1jiNnJ7jViaZO%2BYXAgS9guabGM86jH3SBH0HBzFEOIt0GDtNHhtP8RXIEn1P8seWeYG8wy5d3GFrrHIobhJIpnG6P0QktuCtjT7R842Ne4T7x0Vobfyv8n3F%2BI7CLhzDn%2F%2FzAFxBiF6JF%2Fxz0%2FpYWrfUxardsyHc4pJWap%2Fk%2F0imc1kMp5JbtBGCY61HSfrMIOX30XuiOqnxHEQk35BIwTgoQF0qryE%2FmyMv18z2F8UzAgwkNk7RB0bvNg6pjICEryIHmhK0J0gPQsfqwcUldVXy5CsCLrT6uHO%2FZ9javyG5j0Yvs8nfw%2FuzJffbER3R9INs9ZpxiOekV5%2FkbMXGB5SxtX18RRzXjBHP1TckMxy34URImuUj6dqIP2LsyXrU46BsL7jk7UXyKq8%2FxgwSFbDf4gHI5rSMJU1BWcIOg&nvMid=11937241333&catId=50002214
74,[장터할매]베니하루카 꿀고구마 고구마 5kg,"12,320원
배송비
무료","6,835",https://cr.shopping.naver.com/adcr.nhn?x=OihDJOjPCLuvWqQUwXf%2BcP%2F%2F%2Fw%3D%3Ds3J2dB2gBvZ4YU6wq5k%2Fe%2BDpstqrVZoe9HMLHlWfV0OlVcWKdXUnFrQ%2B8ykSAd8kenwEJdxd1uAOtI%2FkduzRJEkzR0koTNdwouIHjrxTyvy1vUZqtcuXlojZ8YoNbJvjL65Ym2Tbjxzgfq3MNUX9HlkgyQmyIV0ghdBHMkm2lyeIq3vS%2BphZ2RUmgaeMcCOPyt%2FpXtCbHqtGkzQTjlo2PlD9fKMGhxIQ%2Bm9s0yLZ%2B5hqPlL%2BnDd1puFuhkv%2BHvQrQ0mqjnNuqYE1wKAK18Ed9f0Pg%2F6PYJW9LpCSumzPJoigK7CtQzZWLlur1%2FFge4%2BEpkFFp5z075L68SwskKa7e%2BS63O86rAi5gDjnYYqtPNFYmOgjDhwH0ghusgiMGY81ySZZdIK5mLNim6NT6jLFZr83zVaNSnElUms3mYOzPgGl4CAk2%2BC5HMAWqpt9b%2B1owgvNWFk2N57gDYwu27U64BySgfUHdFo8mfu8sMLBcWV6IaGYYGxlUEEDtqrYDKkqb%2FXFlzUAexgqoJerHVr3o57BAZ0Xt3LtLsg5oqyDloZ1lNzdJFgkoR1MOL3Zb6EWF56oFdJuUpDw6zwGS7wD65Ju3Zm67RVyISvb66hYRwrVXc50eBITwugSNPH3Ok09sVpGw61BSdoQRvEGgfFlc5w%3D%3D&nvMid=39360668122&catId=50002214
